created_at,id,text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Sat Sep 10 18:51:34 +0000 2016,7.75E+17,"Euro MPs to finally confront disastrous EU asylum policy made a mockery of by Merkel
https://t.co/7s8suooSXp https://t.co/GvfivdtsEe",0,1,1391800248,Kari Immonen,TipiKari,Finland,Facebook: Kari Immonen,131,119,,
Sat Sep 10 19:15:11 +0000 2016,7.75E+17,C-K recognized as 'welcoming community' #ckont https://t.co/APdeik8yuQ,0,1,274635260,Chatham Daily News,Chathamnews,"Chatham, Ontario, Canada","We are the No. 1 source of news in the Municipality of Chatham-Kent, with an award-winning team and an office in the heart of downtown Chatham.",132,6783,ckont,
Sat Sep 10 19:49:18 +0000 2016,7.75E+17,@AMTrump4PRES .. Build the wall stop illegal immigration and Muslim terrorist refugees ! Now ! @realDonaldTrump #TRUMP2016 #seanhannity @NRA,1,1,403748836,Terry St.Onge,TerryStOnge,,100% AMERICAN .... Adrenaline Adventure Junkie / Treasure Hunter CHECKING the WORLD OUT !!! .. MOLON LABE ! .. Made in USA ! ..🇺🇸 MAGA TRUMP 2020 KAG ! 🇺🇸,4916,4736,guncontrol,
Sat Sep 10 16:03:22 +0000 2016,7.75E+17,Frightening statistic! #UN4RefugeesMigrants #refugeeswelcome #immigration #refugees https://t.co/ytIml49eeY,0,1,2886862597,HeinLawFirm,HeinLegal,"Saint Louis, Missouri | USA",International Immigration Lawyers-Abogados Internacionales Bilingües Inmigración | USA-Mexico-Argentina-Australia-Colombia rhein@heinlegal.com +314.645.7900,840,341,,
Sat Sep 10 20:01:03 +0000 2016,7.75E+17,Angela Merkal's possible motivations to discard caution in welcoming Syrian refugees and the price she's paying https://t.co/efuVyQpJ39,0,1,15949696,The American Prospect,TheProspect,"Washington, D.C.","The American Prospect is an independent political magazine that aims to advance liberal and progressive goals through reporting, analysis, and debate.",2870,49403,,
Sat Sep 10 16:32:02 +0000 2016,7.75E+17,"https://t.co/py49CCIydT
Canada has to rethink its immigration strategy asap.",0,1,291198260,SamSense,SamSense,,,266,75,Immigrants|Immigration|Trump|ccot|p2|pjnet|tcot|tgdn,
Mon Sep 19 20:25:14 +0000 2016,7.78E+17,Trump now conflating refugees seeking refuge with all immigration.,10,7,319666759,Candace Smith Chekwa,CandaceSmith_,New York,Journalist w/ @ABC. Former presidential candidate chaser. Howard alum. Saved by grace. Love news almost as much as food. Almost.,1474,12689,Refugee|refugees,CounterJihadUS
Mon Sep 19 20:22:26 +0000 2016,7.78E+17,How the latest great migration is reshaping Europe - nice work from @NatGeoMag https://t.co/d5rUvSatR8,2,5,40842974,Yasmin El-Rifae,yasminelrifae,Cairo,Editor @madamasr. Producer @palfest.,646,3182,,SpeakerRyan|realDonaldTrump|sassysassyred|senatemajldr
Mon Sep 19 21:11:01 +0000 2016,7.78E+17,2015: May argues immigration threatens cohesion of society https://t.co/t3BhtV5q6A,4,4,270327100,Nigella,nigella_i5e,UNITED KINGDOM 🇬🇧,#walkaway #freespeech Animal lover🐕 KAG 🇺🇸 #trump❌ #brexit 🇬🇧anti-EU #prolife #BLEXIT #farage❤️ #defundthebbc #WLM✊🏻#parler #climaterealist MAGA #reformuk,25831,25626,,
Mon Sep 19 20:43:08 +0000 2016,7.78E+17,Stort og flot indslag fra National Geographic om hvordan migrationen påvirker og ændrer Europa. https://t.co/Hs15H1LGSb,3,4,105891279,Poya Pakzad,ppkzd,"Denmark, Copenhagen","Economic policy advisor @Enhedslisten / Red Green Alliance. RT's ≠ endorsements, tweets = personal. I co-edit @EftertrykMag. Sometimes I feign disbelief.",2019,5643,Khartoon|cartoon|illustrationfriday|immigration|poster|refugees,
Mon Sep 19 23:28:09 +0000 2016,7.78E+17,@rexsmith61_rex @NetworksManager It looks like congress is finally ready to take a stance against immigration of refugees.  Trump wins again,2,2,7.35E+17,Richard Kennedy,rkennedy00271,"South Bend, IN",,441,943,RUSharedRead|immigration,SLNazario
Mon Sep 19 20:07:41 +0000 2016,7.78E+17,#Migrant farm workers deserve better from Canada https://t.co/MWN77elp6g #refugees #immigration #cdnimm,0,2,174458272,Jamie Chai Yun Liew,thechaiyun,,"Lawyer|@uocommonlaw Prof #cdnimm, #refugee & #statelessness #law. Podcast Migration Conversations. Winner @ACWW Jim Wong-Chu Emerging Writer Award for Fiction.",4035,3624,SHUTDOWNMANUS|asylumseekers|auspol|refugees,
Mon Sep 19 22:40:16 +0000 2016,7.78E+17,How the Latest Great Migration Is Reshaping Europe https://t.co/p9OJZR14Yk,0,1,38309010,Farah Salka,Salkation,Beirut,"“When you’re accustomed to privilege, equality feels like oppression.”",873,1004,,
Mon Sep 19 23:51:02 +0000 2016,7.78E+17,How the Latest Great Migration Is Reshaping Europe https://t.co/7EvcgQajDh,1,1,48341875,Pedro Ugarte,ugartep,"ÜT: 28.630007,77.219923","Photojournalist, head of AFP photo Latam, before in Hong Kong, India, East Africa and Jerusalem. Salsa devotee. Views here are mine of course.",1398,4466,,
Mon Sep 19 20:59:32 +0000 2016,7.78E+17,German Police vs. Islamic Immigrants https://t.co/8cfYPIZwvP MT @sue51684 #Immigration #Refugees #mondaymotivation #MAGA,0,1,43232530,✝Steph 🇺🇸 🕊🌞🏕🏃‍♀️🧶🧵🗽,EternalRiteWing,Midwest-Southwest,"Show me your friends, I’ll show you your future. U.S. falls w/out God. Change school curriculum to undo Marxist brainwashing. #BLM = Marxism #KAG2020 #FightBack",17450,26205,Immigration|MAGA|Refugees|mondaymotivation,
Mon Sep 19 21:19:28 +0000 2016,7.78E+17,Nice story about Syrian refugees in Canada but immigration is controlled so quite different from Europe #bbcnews #Syria,2,1,323693432,Bruce,Brucebfg,Deepest Sussex!,"Ye olde music, architecture, gardening, photography, Spurs and a little bit of politics and not necessarily in that order ...",1506,1506,Immigration|Refugees|Terrorists,Raddmom|hanktastic1776
Wed Sep 28 22:26:44 +0000 2016,7.81E+17,"98% of these men officially refugees yet Aust govt sending back to be tortured, arrested, persecuted. #humanrights https://t.co/18qLsGvGtK",6,21,109253406,Jodi Magi,Jodi_Magi,"Melbourne, Victoria","Artist, designer & advocate for #refugee rights, #ClimateJustice & exposure of human rights abuses in the #UAE.",613,523,OhioState|Somalia,
Wed Sep 28 20:14:31 +0000 2016,7.81E+17,"#SHUTDOWNMANUS 
Manus Island, immigration policy and the men with no future https://t.co/Vem0WEKfHe 
#refugees #asylumseekers #auspol",4,20,156881548,RISE eX-detainees,riserefugee,Melbourne,"RISE is the FIRST  eX-detainee, Asylum seeker & Refugee welfare & advocacy org in Australia, entirely governed & run by eX-detainees, Asylum Seekers & Refugees.",11,12655,SHUTDOWNMANUS|asylumseekers|auspol|refugees,
Wed Sep 28 20:01:15 +0000 2016,7.81E+17,Staff in Oz detention centre in PNG admit that refugees are being induced and intimidated to return to danger https://t.co/lpPRmAtJQu,3,11,764684670,Phil Lynch,PhilALynch,Genève and Melbourne,"Director of International Service for Human Rights (@ISHRglobal). Former head of @rightsagenda & @homelesslaw. Love family, cycling, coffee & great outdoors!",1974,7920,CLUExchange,
Wed Sep 28 19:23:09 +0000 2016,7.81E+17,The New Europeans: what a great feature on #refugees &amp; the #refugeeswelcome spirit by @rkunzig… https://t.co/3I3Blm5UNW,6,4,2365672292,Thomas Coombes,the_hope_guy,Berlin,"Founder, @hopebasedcomms. #HumanRights communicator. Hopeful for a living, grumpy in my spare time.  he/him",3171,7359,immigration|refugees,Refugees
Wed Sep 28 19:19:57 +0000 2016,7.81E+17,"Refugees risk everything. They deserve opportunity, hope &amp; dignity. https://t.co/Sfcbij0Fu8 https://t.co/c1Msu9ytv8",2,3,20255925,Atlantic,atlantic,,The Atlantic Philanthropies is a limited life foundation dedicated to advancing opportunity and promoting equity and dignity.,2369,14885,Migrants|Refugees|Trump,Fusion|sararafsky
Wed Sep 28 21:38:17 +0000 2016,7.81E+17,Secret Report: #Terrorists Running Wild w/in U.S. Borders https://t.co/os4HRoqQGc @sue51684 @hanktastic1776 @Raddmom #Immigration #Refugees,0,3,43232530,✝Steph 🇺🇸 🕊🌞🏕🏃‍♀️🧶🧵🗽,EternalRiteWing,Midwest-Southwest,"Show me your friends, I’ll show you your future. U.S. falls w/out God. Change school curriculum to undo Marxist brainwashing. #BLM = Marxism #KAG2020 #FightBack",17450,26205,Immigration|Refugees|Terrorists,Raddmom|hanktastic1776
Wed Sep 28 22:48:10 +0000 2016,7.81E+17,Australias complete &amp; utter failure to provide for refugees is sending men from Manus home after years of detention https://t.co/cHJAdYSkfX,1,2,1514829109,Andonea Dickson,AndoneaDickson,,"Doctoral candidate in Politics & IR Queen Mary University of London | @QMPoliticsIR | Interested in maritime borders & migration 
Pronouns: she/her",569,312,,
Wed Sep 28 21:19:19 +0000 2016,7.81E+17,How the Latest Great Migration Is Reshaping Europe. @friscobee @SJ_translations @SarahTranslate  https://t.co/o3sHmlHsfo,4,2,521821365,Matthew Kushinka,Matthew_RedLine,"Grand Rapids, Michigan","Head of RedLine Language Services LLC. I tweet about language use, writing, blogging, foreign languages, translation, SEO, and digital marketing.",831,771,,
Wed Sep 28 20:13:02 +0000 2016,7.81E+17,Alejandro Gonzalez #Inarritu is making a #virtualreality short #film about #refugees &amp; #immigration. https://t.co/ByCIufykVy #Filmmaking,2,2,1469573318,Nathan Francis,NathanFrancis__,Meatspace/Cyberspace,Passionate about the #arts and #digitalculture. #AI #AR #Art #Environment #Film #History #Literature #MR #Music #Philosophy #Politics #SciFi #Tech #VR,4006,4035,,TEN_GOP
Wed Sep 28 23:32:04 +0000 2016,7.81E+17,@realdonaldtrump Stop pers attacks-Focus on emails-O-care-C Core-guns-IMMIGRATION-unvettable refugees-Internet 2 U.N.-TPP @calicrusader,0,2,2555910984,Betty Robinson,bettyLR702,,,222,84,Immigration|Refugees|profughi,
Sat Oct 01 20:53:13 +0000 2016,7.82E+17,We're working to stop this--&gt; Refugees admitted without papers despite ‘significant’ number tied to terror. #tcot  https://t.co/MOY3swX8zw,214,210,90651198,Greg Abbott,GregAbbott_TX,"Austin, TX",Texas Governor Greg Abbott's Personal Twitter Feed,2906,485060,Khartoon|cartoon|illustrationfriday|immigration|poster|refugees,
Sat Oct 01 18:57:27 +0000 2016,7.82E+17,The New Europeans: How The Latest Great Migration Is Reshaping Europe https://t.co/7r29iiFEjH,12,10,1002351,Alberto Nardelli,AlbertoNardelli,"London, England","Correspondent-at-large for Europe, Bloomberg. Formerly BuzzFeed News, The Guardian. Send me tips: anardelli@bloomberg.net / DMs open, ask for Signal, ProtonMail",5929,88409,,
Sat Oct 01 23:01:24 +0000 2016,7.82E+17,"This stunning collection of photos and videos is a perfect Sunday morning read: 
https://t.co/XwwpSlkuTe",0,5,313083365,Refugee Council,OzRefugeeCounc,Australia,We are the national body representing over 200 organisations & thousands of individuals who work with and for refugees & people seeking asylum.,2514,20670,Download|Immigration|RT|Refugees,
Sat Oct 01 18:32:52 +0000 2016,7.82E+17,DHS Official Admits: ‘Many’ Refugees Have Been Convicted of Terrorist Offenses in U.S. https://t.co/ZiTI8d8WeJ,1,4,328278834,El_Grillo,El_Grillo1,I was there almost at the beginning,Carefully collated stream of political conflict & terrorism; occasional snark. The opinions expressed are not necessarily my own - so feel free to use them.,377,3977,,MemesMustFlow|voxday
Sat Oct 01 18:16:25 +0000 2016,7.82E+17,Background to tomorrow's vote in Hungary on immigration. &gt;&gt; Far right govt launches racist referendum on refugees https://t.co/5mJvI4E2af,0,2,376397893,mlavalette 🚩,mlavalette,Liverpool (via North Ayrshire),"Social Work Action Network. Prof @ L'pool Hope. Regular visitor to Palestine. Socialism, Celtic & cycling. No to racism, austerity and war. Refugees welcome.",619,1971,,
Sat Oct 01 19:07:48 +0000 2016,7.82E+17,"Three powerful talks this morning on immigration, refugees, and human trafficking at #CLUExchange",2,1,308070075,Rob Mittelman,RobMittelman,"Victoria, Canada","Acting Dean, Faculty of Management @RoyalRoads. Tweeting mostly about social entrepreneurship & social innovation, sometimes about baseball & dogs.",1515,559,CLUExchange,
Sat Oct 01 19:13:10 +0000 2016,7.82E+17,Lesetipp: balancierter Blick von außen auf Deutschlands Integrations-Erfolge &amp; -Herausforderungen https://t.co/VOFL5umU5c v @AlbertoNardelli,1,1,71316814,Josef Lentsch,joseflentsch,"Berlin, Germany","Tomorrow’s politics, today | Partner @politicsawards | #PoliticalEntrepreneurship 📚 https://www.springer.com/gp/book/9783030028602 | 💍 @alena_buyx",1191,3665,,
Sat Oct 01 21:11:25 +0000 2016,7.82E+17,Just got the latest @NatGeo issue just for this photostory How the Latest Great Migration Is Reshaping Europe https://t.co/jfCMTlUwau,2,1,281450872,Natalia Balyasnikova,_balyasnikova,"Toronto, ON",Asst Professor of Adult Education @YorkUeducation. PhD in TESL @UBC_LLED.  Educational Gerontology | Community-Engaged Research | Arts & Storytelling. She/her.,792,844,,NatGeo
Sat Oct 01 23:58:36 +0000 2016,7.82E+17,RT @GregAbbott_TX: We're working to stop this--&gt; Refugees admitted without papers despite ‘significant’ number tied to terror. #tcot  https…,0,0,186559921,DEPLORABLE KPinNC,NoMoreCommonSns,"Goldsboro, NC","US Navy Vet, Retired. Database programmer and computer tech. . amateur photographer, re-learning guitar, still a computer geek!  #TRUMP2016 #MAGA #NeverHillary",976,621,,RidiculousBS
Sat Oct 01 20:50:09 +0000 2016,7.82E+17,"Rita Panahi and Dave Rubin: Australian Politics, Immigration, and Refugees (Full Interview) - YouTube https://t.co/9Xuesn0QUc",0,0,32272478,Mario Cobos .,mariocobos2001,,#Humanism #Science #Books #Latism #1World #1HumanRace #SETI #ScienceFiction #Español #Straight4Equality #UniteBlue #Documentaries #NoBrainwash #Secular #Latino,1529,2110,,
Mon Oct 10 22:25:39 +0000 2016,7.86E+17,How 'keep people in region' has turned to 'stop people escaping persecution': #SyrianRefugees https://t.co/u6grXImxge via @POLITICOEurope,6,8,3870167607,Steve Valdez-Symonds,stevesymondsAI,,Amnesty UK refugee & migrant rights programme director. Tweets relate more or less to issues on which I work. For media enquiries: https://tinyurl.com/y85ycyz6,162,2868,SyrianRefugees,POLITICOEurope
Mon Oct 10 19:11:37 +0000 2016,7.86E+17,My @qanda wrap: Stories to shock and shame us. https://t.co/bGG7t74iVj @smh #qanda #AsylumSeekers #refugees https://t.co/HUHOMcoxWy,4,7,17250722,Neil McMahon,NeilMcMahon,Melbourne,"Journo. Author. Teacher. SMH, Age, San Fran Chronicle, Washington Times, Cape Argus over the years. Exclusive original work at https://t.co/EXQRqRFR0y",7347,12963,AsylumSeekers|qanda|refugees,QandA|smh
Mon Oct 10 20:02:45 +0000 2016,7.86E+17,"The language of immigration &amp; refugees is insufficient to capture an emergent history. @SaskiaSassen @open_migration
https://t.co/tkiXzd0Pqe",6,6,2368959835,migrationcities,migrationcities,,"Filling the gap between a sociologist and an urban designer. City lover, #Migration Urbanism, DiverCITY (DE, EN).",254,554,Immigrants|Immigration|Trump|ccot|p2|pjnet|tcot|tgdn,
Mon Oct 10 22:52:36 +0000 2016,7.86E+17,Undocumented immigrant vs illegal alien https://t.co/Xe4wltRByP,2,3,2199862364,gays anatomy,CamuelS,,woosh '22 ☄️she/her,192,131,,
Mon Oct 10 21:05:42 +0000 2016,7.86E+17,"@SpeakerRyan IS THE TRAITOR OF ALL TRAITORS supports mass immigration, refugees and offshoring jobsTPP. DISHONORABLE DOUCHE @JaredWyand",0,1,1893836046,GaryWellings,garydailydrift,"The Daily Drift, Drift Radio","#M A G A  Host of #TheDriftRadio Show   Chief Editor of #TheDailyDrift
http://TheDailyDrift.com
http://BZENonline.com
http://GaryWellings.com",25152,23984,,myHNN
Mon Oct 10 19:57:50 +0000 2016,7.86E+17,@TEN_GOP Yet..HRC will continue bring in Refugees..open borders...unlimited immigration from middle-east..God help us!,1,1,7.30E+17,GAJ,Gloann5,,,42,250,,TEN_GOP
Mon Oct 10 20:14:26 +0000 2016,7.86E+17,"1 | To American Exceptionalists. Issue in recent Canadian election included religion, immigration, refugees, terrorism, &amp; climate change.",0,1,17943537,Bill Gardner,Bill_Gardner,"Ottawa, Ontario",Chair in Child & Adolescent Psychiatry Research & Prof of Epi at U of Ottawa. Recovering American. http://scholar.google.ca/citations?user…,1923,3532,Refugee|refugees,
Mon Oct 10 20:48:35 +0000 2016,7.86E+17,RT @sturdyAlex: This is what people voted on. Not immigration. Not the Single Market. Not refugees. None of the crap you're projecting. Jus…,0,0,61743809,Mark Burnley,DrMarkBurnley,Earth,"Exercise physiologist, below average genius, ex-PhD student.",980,4432,Khartoon|cartoon|illustrationfriday|immigration|poster|refugees,
Mon Oct 10 20:37:28 +0000 2016,7.86E+17,"RT @snorthfield45: Ready for tonight's debate? Here's @hrw's human rights primer - Gitmo, torture, immigration, refugees and more..https://…",0,0,1059532152,MAADI HOTTI ...,MaadiHotti,DURTY J3RZEY ...,"UP & COMING RECORDING ARTIST, EXECUTIVE PRODUCER,SONG WRITER,DIRECTOR, SCHOOL FOR FILM & TELEVISION, FORMER ROAD MANAGER ETC. 
Always key: 
loyalt honesty trust",2,16,,TorontoStar
Mon Oct 10 20:39:07 +0000 2016,7.86E+17,RT @sturdyAlex: This is what people voted on. Not immigration. Not the Single Market. Not refugees. None of the crap you're projecting. Jus…,0,0,2209309133,Natalie Allett,AllettNatalie,northamptonshire,"a carp girlfriend who makes the tea and coffee, good pub grub,loves pandas and AMR-WEC,all things on wheels,inc steam trains",249,117,Refugee|refugees,CounterJihadUS
Wed Oct 19 19:06:56 +0000 2016,7.89E+17,Thousands of refugees successfully sue German government https://t.co/6Ay198qOuf,13,45,16973333,The Independent,Independent,"London, England","News, comment and features from The Independent. 

Try an ad-free experience with access to premium articles with our app: https://t.co/XGI8DtCR6B",757,3444845,,
Wed Oct 19 18:03:48 +0000 2016,7.89E+17,60% of people in #immigration #detention are released without  being returned to their country of origin #LSEliberty #refugees #asylum,1,9,131876235,Lucy Gregg,lugregg,London,Head of Secretariat @UKNPM working to prevent ill-treatment in places of detention | Formerly legal protection team @UNHCRUK + @FreefromTorture | Tweets my own,2387,1362,,MemesMustFlow|voxday
Wed Oct 19 18:00:03 +0000 2016,7.89E+17,Syrian #refugees build new lives in the Pacific Northwest https://t.co/2oWynw83zP @Refugees #immigration… https://t.co/uQs51Ar948,1,6,16745147,KCTS 9,KCTS9,"Seattle, WA and Vancouver, BC","KCTS 9 provides the widest variety of PBS programs that entertain, inform and connect you with your community. KCTS 9 is a service of Cascade Public Media.",2648,80517,immigration|refugees,Refugees
Wed Oct 19 20:32:00 +0000 2016,7.89E+17,"More than 17,000 refugees in #Germany have sued the government for not giving them full refugee status. https://t.co/jWb2Es1Y9Y",2,5,3536950594,Humanity on the Move,HumanityOTM,,"Humanity on the Move shines a light on the struggle for equal rights for refugees, migrants & the displaced. Watch: https://bit.ly/2wTyATJ",81,214,OhioState|Somalia,
Wed Oct 19 21:57:45 +0000 2016,7.89E+17,Thousands of refugees successfully sue German government https://t.co/y50ZtNpw3w,0,2,170807131,パラナより愛をこめて,frontier2ban,en Brasil,かみさんと二人でパラナ州の僻地に引っ越しました良いところは何も無いところで悪いところは何も無いところです。,731,1265,,
Wed Oct 19 23:40:05 +0000 2016,7.89E+17,"""These migrants today are refugees."" - @SLNazario #RUSharedRead #immigration",0,1,7.76E+17,Jason Mount,JmountNews,,Journalism minor @ Rider University. News is cool,46,9,RUSharedRead|immigration,SLNazario
Wed Oct 19 19:40:47 +0000 2016,7.89E+17,Honored to win Honorable Mention for the 2016 Immigration Journalism Award for my @VICE article on Africa's LGBT refugees with @jakenaughton,7,1,136662972,Jacob Kushner,JacobKushner,"Nairobi, Kenya","Journalist writing about refugees, foreign aid, prejudice, corruption. Kenya, Congo, Germany, Haiti, DR. Author: China's Congo Plan https://t.co/EyF7neTtRV…",1197,5230,,VICE|jakenaughton
Wed Oct 19 23:58:42 +0000 2016,7.89E+17,"@AuntyShiba @RidiculousBS Newspeak.

Illegal immigrant → undocumented citizen
Migrants → refugees
Muslim terrorist → mentally ill terrorist",0,0,224330847,Man of MLP's 10th Anniversary🥛🦄👌,Prototype_No_07,"Rotterdam, The Netherlands","That Chinese guy who likes drawing, all things military, and tiny cartoon equines. Loves mankind and knowledge, loathes political correctness. #NotYourShield",59,715,,RidiculousBS
Wed Oct 19 19:24:57 +0000 2016,7.89E+17,RT @Independent: Thousands of refugees successfully sue German government https://t.co/6Ay198qOuf,0,0,2541458987,Samantha,sreynolds196777,Essex,RealHousewivesofEssex,2201,2467,Khartoon|cartoon|illustrationfriday|immigration|poster|refugees,
Wed Oct 19 19:12:42 +0000 2016,7.89E+17,Independent: Thousands of refugees successfully sue German government https://t.co/XwMIxJPEPz,0,0,14109542,Waseem Radwan,WaseemRadwan,"Stockholm, Sweden","The more independent you are, the stronger you'll get.",155,279,,TorontoStar
Fri Oct 28 13:20:41 +0000 2016,7.92E+17,@Blazingcatfur Dont think this cant happen in Canada with huge increases in immigration and refugees. We are naive.,2,3,23608974,D. Fowler,Rythmol81,Canada,Fascinated by political hypocrisy! Climate has been changing since the earth was formed.,2951,2052,,
Fri Oct 28 15:06:27 +0000 2016,7.92E+17,"RT @willowhalegreen: Immigration officers TERRIFIED of challenging the ages of ""child refugees"" for fear of ... https://t.co/B6DBmKpyKW",1,3,279452513,zps,PrincessZPS,,,388,623,,willowhalegreen
Fri Oct 28 12:53:52 +0000 2016,7.92E+17,If you are not sure whether to vote #Trump : Check the terrible state Germany is in thanks to mass immigration of refugees. #Debatenight,8,2,7.63E+17,Eulentrainer👉🏾👌🏻,EulentrainerRU,,Eulentrainer und Stichgeber. Homoerotisches Waldtraining wird mit Nackenklatschern bestraft. Alle Tweets sind ausnahmslos Satire,108,194,,
Fri Oct 28 19:35:25 +0000 2016,7.92E+17,"Our immigration system should be a means of welcoming migrants, refugees, and immigrants, not incarcerating them!… https://t.co/dxNxqueoZ6",2,2,15731165,New York Immigration Coalition,thenyic,Press@nyic.org,The NYIC is an advocacy group that brings together more than 200 diverse member organizations to advance justice & opportunity for all.,1845,20692,Immigration|Refugees|profughi,
Fri Oct 28 14:44:05 +0000 2016,7.92E+17,"""What does it take for journalists to cover migration in the US and the EU today? What are some of the... https://t.co/ctlnwmobdU",1,1,120186922,UMass Public History,umassph,"Amherst, MA","Since 1986, we've provided a link between the University and the Commonwealth's variety of institutions that preserve and communicate history to the public.",442,1515,,TorontoStar
Fri Oct 28 09:29:47 +0000 2016,7.92E+17,If you are interested in helping us @Islingtonlabour with refugees please visit the Islington Council website: https://t.co/Q2bBujcPgR,0,1,76290741,Islington Labour,IslingtonLabour,"Islington, London",Islington Labour - On Your Side.  News & updates from your Islington Labour Councillors. Working hard to make Islington a fairer place for all.,1121,6593,Refugee|refugees,CounterJihadUS
Fri Oct 28 15:08:17 +0000 2016,7.92E+17,A Tale of 2 Evictions: Displacement @ #NoDAPL #standingrock &amp; #CalaisJungle https://t.co/HTLTKQqiNd #Immigration #Refugees #native #Calais,0,1,72227167,Michelle Z Chen,meeshellchen,"New York, New York","Keen observer. Unworthy surveillance target. Occasionally spotted at @TheNation @DissentMag, #Belabored & @APFRadio.",694,5806,Calais|CalaisJungle|Immigration|NoDAPL|Refugees|native|standingrock,
Fri Oct 28 16:03:26 +0000 2016,7.92E+17,"Asylum seekers pour into Paris, set up tents on streets as Calais camp closes (VIDEO, PHOTOS) https://t.co/DIYfhy1K5F #Immigration #France",0,1,7.52E+17,AvgAmericanCitizen,pokemon4pres,,Harnessing the power of Pokemon! Advocating social/political awareness! Representing the unheard voice of average American citizens!,180,197,,JaninSpoor
Fri Oct 28 16:45:32 +0000 2016,7.92E+17,"‘Migrants are agents of development’, says @IOMchief https://t.co/2S6lN83EFk via @citiscope #immigration #refugees",1,1,2841149895,GDX,GDXryerson,"Toronto, Ontario, Canada","A think & do tank @TRSMRyersonU that identifies & amplifies links between prosperity, diversity & migration & anchors these in policy, research & practice.",1529,2302,Refugees,
Fri Oct 28 18:42:56 +0000 2016,7.92E+17,Syrian boys arrested on suspicion of sexually assaulting girls at pool https://t.co/R3coh1vozA 7 year old. Fuck immigration fuck refugees,0,1,298468825,Bilal #MayfairBoys #3Skrapz,Pro4TLZZ,,20 | IT Support Engineer,1863,2132,,IEquality
Tue Nov 01 17:58:34 +0000 2016,7.94E+17,"Unvetted, #Syrian immigration to U.S. up 675 percent over last year:

https://t.co/W0t8AXKfNl

#TeaParty #Syria #ISIS #TrumpTrain #tcot",14,23,14828860,Michael Johns,michaeljohns,"New Jersey, USA 🇺🇸",National Tea Party movement co-founder and leader. Former @WhiteHouse speechwriter and @Heritage policy analyst. @UnivMiami grad. Phone/text: (609) 670-8142,148371,235525,,TulaneLaw
Tue Nov 01 20:28:30 +0000 2016,7.94E+17,"Sponsored refugees fare better than government-assisted peers, study shows  https://t.co/25JtPj1fq0 via @torontostar",4,2,3222423606,Lifeline Syria,LifelineSyria,"Toronto, Ontario",Founded in June 2015 in response to the ongoing humanitarian refugee crisis to assist sponsor groups to welcome and resettle Syrian refugees in the GTA.,639,3050,,TorontoStar
Tue Nov 01 19:02:11 +0000 2016,7.94E+17,"‘Alan Kurdi changed the world and saved many lives’  / The Star https://t.co/p2tXU5SzUH
#Syrian #Refugees #Toronto https://t.co/v2KWSGWITn",4,2,26453746,Syria Film Festival,syff,"Toronto, Canada ","Founded in 2015, the Syria Film Festival SYFF) is a volunteer-run, not-for-profit organization with a mission to bring Syrian cinema and culture to Toronto",238,429,Refugees|Syrian|Toronto,
Tue Nov 01 21:43:43 +0000 2016,7.94E+17,Wtf! #WakeUpAmerica Halt Immigration &amp; Refugees pay down debt! #BanSharia @omarbula @bfraser747 @BobMacAZ… https://t.co/A4Dq7SkqTp,5,2,106212919,Proud American🇺🇸,ACHopkinson,United States,Former LE Your integrity is your destiny it is the light that shines your way. Heraclitus #TRUMP #PATRIOT #LLTB #BANSHARIA #MAGA  #KAGA2020 #BuildTheDamnWallNow,4697,4855,BanSharia|WakeUpAmerica,BobMacAZ|bfraser747|omarbula
Tue Nov 01 21:40:10 +0000 2016,7.94E+17,The U.N. human rights investigator is visiting Australia's immigration detention centers https://t.co/qVt45XqcnL,1,1,137873079,Andersons Solicitors,andersons_sols,"Adelaide, Australia","South Australian lawyers practicing in family law, personal injury, employment law, wills/estates and commercial. Fighting for legal rights of all Sth Aussies",531,1431,,
Tue Nov 01 21:40:10 +0000 2016,7.94E+17,The U.N. human rights investigator is visiting Australia's immigration detention centers https://t.co/qcaL7Y2gyu,0,1,1075183758,Andersons Family Law,FamilyLawSthAus,South Australia,"We're the dedicated Family Law team at Andersons Solicitors, South Australia. Rest assured, whatever your family law issue, we will be there “fighting for you”.",532,686,,
Tue Nov 01 20:57:21 +0000 2016,7.94E+17,"Liberals want to increase immigration, take in more refugees. Shocker. They're bringing in more Liberal voters. #cdnpoli",1,1,24782816,Alan Poirier,alan_poirier,"Calgary, Alberta","30 years experience managing newspapers. Background in geology, physics, history, political science. Conservative thinker.",1782,5047,OhioState|Somalia,
Tue Nov 01 18:36:35 +0000 2016,7.94E+17,"Free Active Shooter &amp; Terrorist Attack Response Booklet
@ https://t.co/OyTo3VsqdO
#britexit #Immigration #Refugees… https://t.co/IeIibdxe9e",0,1,623110331,Orlando Andy Wilson,artfulgypzy,Wandering....,"International private investigator, hostile environment security consultant & trainer, published author, photographer & crime writer...",1964,2125,,TorontoStar|dmrider
Tue Nov 01 18:12:05 +0000 2016,7.94E+17,"@mtaval Economic immigration is one thing, bigger question about how refugees are viewed by Can gov in terms of 'demographic advantage'.",3,1,3523875076,Samira Saramo,samira_saramo,Canada and Finland,"Finnish migrant histories of life & death through life writing, maps and the senses. Place & Emotion. @koneensaatio Senior Researcher @info_migration. #FinnNAMS",902,591,,
